Gene name
ddlB	0.2612785	0.4334872	0.2910556	0.3951112	0.3337140	0.3969755	0.2847857	0.2788219	0.2989513	0.2976306	0.2776577	0.2899848	0.3215459	0.4240651	0.3253351	0.2849481	0.4864120	0.3062577	0.2593464	0.3114413	0.3612712	0.3068276	0.3275174	0.3401877	0.3515976	0.2433414	0.3034217	0.3398884	0.3047371	0.2988202	0.3597596	0.3421070	0.2285453	0.4237534	0.2863619	0.4027236	0.2270336	0.2536169	0.2610521	0.3898566	0.2975216	0.2620737	0.3071062	0.3133702	0.3770714	0.3621460	0.3536684	0.4066835	0.4422695	0.3008210	0.2912837	0.3149283	0.2638237	0.3665759	0.3802403	0.2698716	0.3066113	0.3743419	0.3105034	0.2874472	0.3263069	0.3331457	0.4227722	0.2640471	0.4070063	0.3603688	0.3485408	0.3905266	0.2932260	0.2909199	0.3874890	0.3303796	0.2828420	0.3101356	0.3112493	0.2334715	0.3689544	0.3519924	0.2710539	0.3253756	0.3032945	0.3077565	0.3054719	0.3718737	0.2511073	0.3185642	0.2762270	0.3164277	0.3661902	0.2808072	0.3757323	0.2524271	0.3986999	0.3421004	0.2691156	0.3158564	0.2796678	0.3340649	0.2372239	0.3100072
ddpA	0.0273688	0.0243122	0.0419364	0.0408473	0.0176270	0.0123922	0.0408715	0.0188810	0.0361174	0.0215130	0.0389280	0.0322802	0.0153185	0.0258076	0.0146456	0.0296306	0.0380683	0.0254808	0.0497375	0.0207952	0.0159716	0.0091622	0.0300711	0.0082602	0.0817254	0.0244219	0.0181410	0.0399465	0.0172936	0.0351613	0.0324975	0.0154036	0.0313432	0.0547565	0.0296433	0.0217148	0.0267728	0.0368229	0.0189931	0.0324431	0.0115631	0.0219995	0.0261338	0.0434362	0.0095876	0.0592610	0.0257632	0.0289096	0.0301047	0.0305111	0.0542927	0.0314425	0.0181691	0.0293279	0.0261436	0.0251924	0.0208027	0.0155495	0.0051634	0.0254921	0.0471715	0.0252322	0.0242000	0.0185110	0.0110877	0.0156873	0.0260967	0.0196003	0.0278889	0.0301179	0.0149901	0.0341654	0.0174399	0.0323605	0.0250408	0.0211368	0.0387896	0.0156329	0.0247525	0.0366171	0.0189728	0.0122433	0.0277874	0.0660858	0.0332482	0.0424535	0.0323359	0.0196407	0.0210442	0.0206273	0.0195134	0.0118624	0.0229220	0.0400670	0.0252150	0.0116685	0.0118676	0.0303678	0.0205148	0.0601058
ddpB	0.0077321	0.0199806	0.0091042	0.0055354	0.0075228	0.0144371	0.0151000	0.0247032	0.0263200	0.0254593	0.0122370	0.0032666	0.0254380	0.0050888	0.0103876	0.0050648	0.0068401	0.0017816	0.0105580	0.0100168	0.0091643	0.0100186	0.0180520	0.0115843	0.0058311	0.0154849	0.0050371	0.0213199	0.0174495	0.0090725	0.0077150	0.0075907	0.0051161	0.0038141	0.0069851	0.0039207	0.0117803	0.0170458	0.0096788	0.0170585	0.0056725	0.0017047	0.0040129	0.0091761	0.0093697	0.0142029	0.0137259	0.0201806	0.0116184	0.0078099	0.0341414	0.0069250	0.0098096	0.0073848	0.0326038	0.0093534	0.0102718	0.0158992	0.0182418	0.0093411	0.0229595	0.0147242	0.0030146	0.0164179	0.0084508	0.0186487	0.0257901	0.0094297	0.0023867	0.0054152	0.0107327	0.0154318	0.0102815	0.0073251	0.0096176	0.0152807	0.0131072	0.0201534	0.0027880	0.0109103	0.0156480	0.0097126	0.0031688	0.0159600	0.0263670	0.0116933	0.0105638	0.0084099	0.0119271	0.0052009	0.0499605	0.0277880	0.0211973	0.0151437	0.0190966	0.0113053	0.0074716	0.0115740	0.0129525	0.0054995
ddpC	0.0188303	0.0107958	0.0110672	0.0229670	0.0127517	0.0082710	0.0246844	0.0237858	0.0133131	0.0244263	0.0150379	0.0223733	0.0076436	0.0184109	0.0152189	0.0159445	0.0273591	0.0295960	0.0223022	0.0034622	0.0089920	0.0211681	0.0059790	0.0103480	0.0380803	0.0288961	0.0263729	0.0190467	0.0158008	0.0209205	0.0029084	0.0167855	0.0163767	0.0066513	0.0211450	0.0154320	0.0134287	0.0121616	0.0215668	0.0029719	0.0238328	0.0041904	0.0262938	0.0120128	0.0113946	0.0170480	0.0083996	0.0181625	0.0029403	0.0092375	0.0058689	0.0110716	0.0234930	0.0083399	0.0114975	0.0181049	0.0074455	0.0089149	0.0244953	0.0132410	0.0159588	0.0148473	0.0300826	0.0191578	0.0168219	0.0427814	0.0092462	0.0064713	0.0140021	0.0147891	0.0141426	0.0060909	0.0223008	0.0213585	0.0134160	0.0077086	0.0056119	0.0079368	0.0251000	0.0084898	0.0134942	0.0083990	0.0171021	0.0129539	0.0052365	0.0072546	0.0345232	0.0146941	0.0148055	0.0145716	0.0175201	0.0160596	0.0492599	0.0460803	0.0112495	0.0138009	0.0246139	0.0088483	0.0133231	0.0269280
ddpD	0.0706092	0.0573199	0.0828380	0.0516511	0.0518172	0.0607501	0.0303198	0.0650804	0.0754595	0.0538155	0.0559771	0.0627791	0.0405403	0.0646929	0.0444210	0.0997914	0.0488414	0.0481691	0.0378804	0.0679623	0.0293960	0.0426738	0.0469998	0.0380148	0.0868103	0.0333619	0.0557494	0.0475682	0.0308597	0.0278918	0.0423964	0.0412036	0.0659821	0.0688090	0.0387329	0.0489564	0.0459195	0.0629467	0.0599262	0.0571578	0.0710340	0.0389279	0.0392497	0.0803730	0.0483713	0.0703224	0.0488519	0.0457251	0.0606581	0.0419391	0.0769644	0.0389249	0.0697908	0.0475431	0.0425070	0.0343396	0.0966870	0.0569708	0.0606258	0.0473829	0.0423649	0.0485990	0.0312830	0.0571270	0.0784596	0.0668734	0.0391923	0.0333745	0.0394191	0.0410646	0.0175614	0.0511117	0.0399745	0.0418884	0.0269736	0.0514951	0.0470564	0.0613703	0.0424676	0.0438809	0.0532911	0.0815509	0.0962235	0.0627972	0.0293498	0.0392192	0.0630807	0.0737861	0.0867252	0.0590348	0.0492120	0.0748420	0.0472289	0.0534559	0.0393953	0.0569844	0.0734296	0.0648441	0.0332430	0.0411937
ddpF	0.0021547	0.0021962	0.0008205	0.0020968	0.0057660	0.0037571	0.0001977	0.0139554	0.0005205	0.0054038	0.0087019	0.0092487	0.0010495	0.0011842	0.0066981	0.0075985	0.0057191	0.0034627	0.0014204	0.0026483	0.0024532	0.0005981	0.0031354	0.0064974	0.0002350	0.0025243	0.0003345	0.0019515	0.0037006	0.0044237	0.0081649	0.0033437	0.0003820	0.0064965	0.0008398	0.0011519	0.0076643	0.0023302	0.0116468	0.0038962	0.0021303	0.0014649	0.0001825	0.0031063	0.0014091	0.0020441	0.0000000	0.0017575	0.0068062	0.0037292	0.0040164	0.0004490	0.0017291	0.0018722	0.0008442	0.0019796	0.0031334	0.0010821	0.0002874	0.0012771	0.0031124	0.0020355	0.0004386	0.0009385	0.0004338	0.0011382	0.0072345	0.0014642	0.0003621	0.0075514	0.0106763	0.0028535	0.0009494	0.0008707	0.0019176	0.0014891	0.0036450	0.0003714	0.0025989	0.0004441	0.0037993	0.0010133	0.0005845	0.0060418	0.0030854	0.0013541	0.0053225	0.0008305	0.0029911	0.0007821	0.0062585	0.0003497	0.0031846	0.0009245	0.0004164	0.0010339	0.0100274	0.0012289	0.0031944	0.0025357
ddpX	0.0189682	0.0061979	0.0070327	0.0276073	0.0449301	0.0099650	0.0250784	0.0185947	0.0019433	0.0202352	0.0115183	0.0242154	0.0448586	0.0201435	0.0216473	0.0118782	0.0213048	0.0163965	0.0234120	0.0160605	0.0425995	0.0050853	0.0158124	0.0122412	0.0079226	0.0135030	0.0159823	0.0325877	0.0178621	0.0135649	0.0124857	0.0117753	0.0234094	0.0113950	0.0182911	0.0106065	0.0070438	0.0111519	0.0102501	0.0152386	0.0100223	0.0106056	0.0303629	0.0159948	0.0116029	0.0186656	0.0203789	0.0149976	0.0177746	0.0335864	0.0206861	0.0073293	0.0189025	0.0202486	0.0041311	0.0146584	0.0064432	0.0109230	0.0260874	0.0178179	0.0206439	0.0130326	0.0169578	0.0052784	0.0109695	0.0224306	0.0252929	0.0103319	0.0443017	0.0052199	0.0329692	0.0250660	0.0156978	0.0171449	0.0271372	0.0104653	0.0152220	0.0077359	0.0227691	0.0167839	0.0213261	0.0137266	0.0060970	0.0045338	0.0235331	0.0195204	0.0485799	0.0053603	0.0046237	0.0081999	0.0081451	0.0272545	0.0150470	0.0416823	0.0013980	0.0103308	0.0287784	0.0208958	0.0225645	0.0223558
degP	0.1806528	0.2669062	0.2547480	0.2084151	0.2810145	0.2144433	0.2129300	0.2841521	0.2881814	0.2841833	0.2308539	0.2093591	0.2941182	0.2361993	0.2261480	0.2227463	0.1967996	0.2756716	0.2202339	0.2221701	0.3186563	0.2262948	0.2712908	0.2611394	0.3098228	0.2296728	0.2463480	0.2349753	0.2301025	0.2906268	0.2912950	0.2654327	0.2389477	0.2574474	0.1946514	0.1857096	0.2300746	0.3199054	0.2299878	0.1979136	0.2700130	0.2789143	0.3110163	0.2157673	0.2330711	0.2291626	0.2372107	0.2669163	0.2560785	0.2810347	0.2168204	0.2002392	0.2261181	0.2208163	0.2512974	0.2033437	0.2668741	0.2672409	0.2317390	0.2532939	0.2139170	0.2181318	0.2404490	0.2130186	0.1411739	0.2488129	0.2706043	0.2225110	0.2653754	0.2303060	0.3110153	0.2678659	0.1952969	0.1963198	0.2606980	0.2989693	0.2810689	0.2349842	0.2091689	0.2755454	0.2085253	0.2787289	0.2461392	0.2636908	0.2402264	0.3386774	0.2195077	0.3667843	0.2328029	0.2289472	0.2303848	0.2505569	0.3221842	0.2410259	0.3012259	0.2581704	0.2033336	0.1790624	0.2848718	0.2509668
deoA	0.4311342	0.3583462	0.3182185	0.4023825	0.3645855	0.3796035	0.3606934	0.3138080	0.3328996	0.3806201	0.2899185	0.3369061	0.3883337	0.3495083	0.4034013	0.3452188	0.3900008	0.3298542	0.3242388	0.3118913	0.3162536	0.3120725	0.4483359	0.3997363	0.3121422	0.3015264	0.3492028	0.3674544	0.3080398	0.3509926	0.2882866	0.3219898	0.2778743	0.3598092	0.3899561	0.3093094	0.3899990	0.3245641	0.4026614	0.3792521	0.3527617	0.4102580	0.3930437	0.3501342	0.3603402	0.3962109	0.3410140	0.2642034	0.2986742	0.3637436	0.3450080	0.3287415	0.3629158	0.3184583	0.3015346	0.4304121	0.2934269	0.3298191	0.3555797	0.3209474	0.2400733	0.2665150	0.3382126	0.3299854	0.3487302	0.2951011	0.2830077	0.2688733	0.3138386	0.3595570	0.3617336	0.3080719	0.2864514	0.3612965	0.3348354	0.3891923	0.3264821	0.3451194	0.3678159	0.3934113	0.3215778	0.2998357	0.2755544	0.4430407	0.3168328	0.3261586	0.3465999	0.3842279	0.3902790	0.3595562	0.3469103	0.3261752	0.2774325	0.2967070	0.2970864	0.4243501	0.3420643	0.3267882	0.3452977	0.3361341
deoB	0.2999945	0.2891495	0.2823468	0.3282921	0.2843179	0.2598059	0.3083371	0.2993104	0.2735658	0.3012400	0.3420547	0.2741719	0.2915369	0.2862714	0.2419440	0.3086104	0.2937580	0.3625231	0.2771916	0.2853665	0.2499435	0.2459625	0.3203011	0.2604396	0.3235032	0.3164589	0.3075833	0.2476334	0.2921015	0.3118092	0.2986810	0.2664680	0.3057174	0.2424022	0.1865775	0.2416224	0.3132052	0.2105398	0.2845373	0.2180912	0.3491046	0.2561118	0.2588514	0.2774841	0.2570989	0.2861535	0.2800558	0.3659064	0.4023199	0.3724724	0.2339920	0.2809599	0.3017860	0.2924865	0.2424948	0.2299010	0.2627260	0.2559515	0.2314700	0.2814610	0.2667460	0.2523511	0.3449221	0.2790632	0.3284124	0.2619654	0.3236167	0.3021981	0.3375227	0.3531474	0.2212614	0.3396089	0.2598384	0.3267223	0.2446756	0.3152464	0.2553495	0.2373609	0.3328681	0.2950144	0.2880522	0.2236914	0.3190914	0.2776446	0.2480660	0.3711283	0.3212717	0.2845802	0.2704176	0.2608641	0.3035821	0.3400519	0.2540507	0.2892245	0.2918521	0.3071716	0.3352644	0.3024928	0.2325865	0.2590933
deoC	0.1004297	0.0613497	0.0588776	0.0629701	0.0691075	0.0809783	0.0577309	0.0516178	0.0669180	0.0809000	0.0563517	0.1385043	0.0594824	0.0542000	0.0545757	0.1097619	0.0927795	0.1376709	0.0347302	0.0923624	0.0758447	0.0920776	0.0898020	0.0789757	0.1217409	0.1087491	0.1088279	0.0493727	0.1798913	0.0956969	0.0882512	0.1296374	0.0996977	0.1432072	0.1012691	0.0739218	0.0665289	0.0489952	0.0722634	0.1164269	0.0521813	0.0859863	0.0626094	0.1522770	0.1121309	0.0380017	0.0646647	0.1159588	0.0610214	0.1159022	0.0506718	0.0950892	0.1152920	0.0660377	0.1396144	0.0678652	0.0709591	0.0563079	0.0831779	0.0542305	0.1171186	0.0975656	0.0888855	0.1092630	0.0735590	0.0858541	0.1014817	0.0531369	0.0433156	0.0962162	0.0615623	0.0896310	0.0593397	0.0536564	0.1171404	0.0661238	0.0706626	0.0219895	0.1201574	0.0574255	0.1527204	0.0845053	0.0377001	0.0371688	0.1236427	0.0709931	0.0497484	0.1220569	0.0660064	0.0802038	0.0882612	0.0906347	0.0487128	0.0990699	0.0912105	0.1194623	0.0761717	0.0535282	0.0627692	0.1448069
deoD	0.2265582	0.1504138	0.1724043	0.2069838	0.1303688	0.1764621	0.1315760	0.1890534	0.1277691	0.1580297	0.1418888	0.1730940	0.1418631	0.1162213	0.1489154	0.2266694	0.1646670	0.2544506	0.1165966	0.1748139	0.1251079	0.1706176	0.1107760	0.1540484	0.1134976	0.1724734	0.2121402	0.1785984	0.1390262	0.1200974	0.1567032	0.1661371	0.1452928	0.1498099	0.1525274	0.1416857	0.1280337	0.1194661	0.1503934	0.1421507	0.1772501	0.0991036	0.1738547	0.1755232	0.1387938	0.0883889	0.2054169	0.0990891	0.2000599	0.2176123	0.1525005	0.1552930	0.1681816	0.1012397	0.1634530	0.1902112	0.1393641	0.1537699	0.1517650	0.1562684	0.1600953	0.1417007	0.1828156	0.1573837	0.1260957	0.1853515	0.1456194	0.1625044	0.1049448	0.1624945	0.1732673	0.1170734	0.2202539	0.1725872	0.2134254	0.1496358	0.1336989	0.1515425	0.1437074	0.2041071	0.1461389	0.1221831	0.1658150	0.1763174	0.1536913	0.1560839	0.1210016	0.2110285	0.2290567	0.1125194	0.1384574	0.1432360	0.1572312	0.2024442	0.1465772	0.2595408	0.1584549	0.1436230	0.1625442	0.1649327
deoR	0.6772481	0.6556511	0.5503514	0.7170544	0.6192071	0.5887713	0.6237819	0.6451604	0.6335107	0.6545285	0.6656896	0.5940448	0.6876685	0.6460964	0.5606640	0.5561007	0.5884291	0.5802654	0.6026881	0.7222996	0.6755492	0.6506671	0.6738249	0.5511651	0.6129344	0.6169870	0.5896804	0.5748120	0.6796717	0.6716120	0.5698127	0.7177073	0.5982548	0.7183996	0.6504905	0.5736122	0.7732363	0.6327598	0.7012922	0.6719449	0.5816970	0.6780443	0.6964112	0.6976079	0.6904680	0.6241814	0.6989108	0.6638096	0.5799528	0.6790250	0.6822687	0.6238010	0.6902509	0.6202976	0.5642878	0.6734510	0.6316311	0.6323814	0.5426228	0.7008181	0.5912651	0.5824559	0.6710286	0.5738870	0.5826191	0.5591355	0.6746277	0.6713721	0.7598335	0.7015226	0.7114938	0.7915985	0.5289412	0.6661045	0.6226331	0.5769039	0.6106323	0.6709403	0.5945106	0.6943128	0.5486147	0.6683984	0.5237507	0.6289337	0.5356899	0.6576724	0.6539314	0.7275216	0.6583668	0.8143472	0.6464163	0.7649809	0.6199424	0.7555889	0.6363299	0.5569486	0.6093961	0.5766440	0.5821107	0.6604381
dgsA	0.4430026	0.5116943	0.5221103	0.3873796	0.5315898	0.5328241	0.6703076	0.4651857	0.6076054	0.4559940	0.5462688	0.3902373	0.6244221	0.4836651	0.6153027	0.4514544	0.5493722	0.4706094	0.5063771	0.5180721	0.4684336	0.5991753	0.4452760	0.5309099	0.5154280	0.4981465	0.5583352	0.5403201	0.6332637	0.5621660	0.4839458	0.5340709	0.5219356	0.5111502	0.5110649	0.5603301	0.6006936	0.4472240	0.5473402	0.4299706	0.4970928	0.4780739	0.4774137	0.4772582	0.4836859	0.5297827	0.4317427	0.5389134	0.4877587	0.5225673	0.6417299	0.4975717	0.6178115	0.5301632	0.5409115	0.4871958	0.3832351	0.5808921	0.5243301	0.4488039	0.5223693	0.4838810	0.4986657	0.5011395	0.4059950	0.4091806	0.5462594	0.4742831	0.5482485	0.5644714	0.4981224	0.4276529	0.4894410	0.5041969	0.5285625	0.3823611	0.6159844	0.5354447	0.4470725	0.5963018	0.4730150	0.3886911	0.6210714	0.5989497	0.4231308	0.6063493	0.6272518	0.5033656	0.5795068	0.4466668	0.5949876	0.4949698	0.6208550	0.4774413	0.4370923	0.5158392	0.4719228	0.5266924	0.5543362	0.5276609
dhaK	0.5403114	0.5770153	0.6531757	0.5782642	0.6647214	0.6851713	0.6450534	0.5565319	0.6365472	0.6758679	0.8087235	0.7674981	0.6614921	0.6901671	0.5123694	0.5192367	0.5695455	0.6353090	0.7298562	0.7427463	0.7179544	0.7155980	0.6925771	0.6721045	0.6253714	0.5380601	0.5664802	0.5968056	0.6557918	0.5795109	0.6702002	0.6855708	0.6472742	0.6412677	0.5967463	0.6513540	0.6622041	0.7304248	0.6370519	0.7035235	0.7237467	0.6326643	0.6061015	0.7217418	0.6984431	0.6759312	0.6874053	0.6273060	0.7073353	0.6678382	0.7167655	0.5865040	0.6112666	0.6664819	0.5372293	0.7202305	0.5939951	0.6987748	0.4791464	0.6020069	0.6414759	0.7432722	0.6993312	0.6246119	0.5138176	0.6387894	0.7390049	0.6688925	0.6516749	0.7326383	0.6428959	0.6049275	0.6724783	0.7052956	0.6211924	0.6375828	0.6206240	0.6689726	0.5822030	0.7616672	0.7125340	0.6763487	0.5894057	0.6081609	0.6256866	0.6391800	0.5866845	0.7136574	0.6103640	0.6526071	0.7075981	0.6802008	0.7171126	0.6391103	0.6867316	0.6485292	0.6294464	0.5936295	0.5921665	0.7173375
dhaL	0.5750670	0.6351651	0.6702946	0.5696877	0.5704775	0.5780160	0.4956548	0.5617727	0.5667690	0.5561383	0.5522041	0.5755810	0.5300335	0.5004376	0.5465543	0.5767630	0.5176684	0.6310868	0.5892668	0.5281689	0.5407330	0.6130389	0.5262979	0.7492878	0.5898094	0.6419165	0.5713719	0.5753755	0.5270352	0.5908948	0.6541168	0.5440254	0.4952548	0.6410832	0.5174147	0.5702896	0.5364137	0.6598149	0.6317733	0.5230939	0.4838686	0.5628702	0.5863560	0.6481103	0.5635842	0.6293962	0.4842663	0.6553291	0.5602459	0.5327142	0.5033474	0.6318505	0.5736748	0.5778534	0.5467199	0.6282837	0.6776970	0.4597379	0.6424653	0.6069933	0.5114811	0.5760576	0.5320331	0.5476155	0.4438747	0.6167740	0.5413429	0.5316091	0.5910593	0.5442664	0.7170553	0.5859115	0.5791441	0.5152995	0.5776499	0.5823374	0.5594850	0.4964523	0.6436650	0.5260560	0.5163414	0.5109864	0.5643861	0.5695461	0.5778530	0.5577200	0.6952523	0.7317879	0.5172752	0.5789431	0.5146180	0.6157416	0.5417581	0.6457272	0.5251808	0.6742786	0.4959540	0.5800567	0.4942113	0.6430568
dhaM	0.4814208	0.5154076	0.6687059	0.5012833	0.4764322	0.5119225	0.7063652	0.5021998	0.5780971	0.5157370	0.5089498	0.4320056	0.4526648	0.4823626	0.5441916	0.5393808	0.5087291	0.5999285	0.5260970	0.5134123	0.5222283	0.4975250	0.5486871	0.4813895	0.4991328	0.5346286	0.6433459	0.5215395	0.5688968	0.5959415	0.5816635	0.5743478	0.6510959	0.5218783	0.5230586	0.5687755	0.5776223	0.6162170	0.5388929	0.5220714	0.4911076	0.4621680	0.4539050	0.5977701	0.5242026	0.4447706	0.5640921	0.5069623	0.4172217	0.4254161	0.5314784	0.4988359	0.5011017	0.5447038	0.4763674	0.6381432	0.5738398	0.4843315	0.6528799	0.5154082	0.5475712	0.6118827	0.4781637	0.5300741	0.5645740	0.4956320	0.5429132	0.4752761	0.4996520	0.4569937	0.6072094	0.5302146	0.5581993	0.4933725	0.4133708	0.6107684	0.5582389	0.6348051	0.5182800	0.6851816	0.4892231	0.6016225	0.5900246	0.5581126	0.4814980	0.5346813	0.5096443	0.5469509	0.5310612	0.5239076	0.6202023	0.4918331	0.4176203	0.5884810	0.5036769	0.5595604	0.4877025	0.4632317	0.6118070	0.4818975
dhaR	0.5253833	0.5881637	0.8059046	0.5395436	0.6277118	0.6723729	0.6393976	0.4948454	0.6224706	0.7079588	0.6691467	0.5571542	0.7808094	0.6916408	0.5364817	0.6203855	0.6834118	0.5323362	0.6460784	0.6360607	0.6374346	0.6421489	0.6953408	0.7347132	0.6261265	0.5965856	0.7166238	0.6615479	0.6212394	0.5729478	0.5526483	0.6712679	0.6143091	0.5267373	0.5726473	0.6299447	0.7912393	0.5848185	0.6843841	0.6083701	0.5962341	0.7982240	0.6537229	0.5958517	0.7765604	0.6425988	0.6518328	0.5328673	0.7392908	0.6082577	0.7697151	0.7172542	0.7122280	0.6502183	0.5161288	0.6966975	0.5105261	0.6409741	0.6026389	0.7351019	0.6310316	0.6534331	0.6210622	0.5915983	0.6316604	0.7016441	0.6738299	0.6603211	0.7200650	0.5560359	0.6219268	0.5863895	0.6444771	0.6318306	0.6491952	0.6879788	0.6967020	0.6517256	0.6392409	0.7010168	0.7191361	0.6946670	0.6968081	0.5969551	0.5628631	0.6553824	0.6859469	0.6255613	0.5660456	0.6250604	0.6410836	0.6673756	0.5889257	0.6087737	0.6149058	0.6125352	0.7653631	0.6119240	0.7002459	0.6238601
dicA	0.5328665	0.6518970	0.6243414	0.6583314	0.6845780	0.5441386	0.5522785	0.6870652	0.5661041	0.6624708	0.6071876	0.6390601	0.6436831	0.6592598	0.6007026	0.6736332	0.7199010	0.5283660	0.7525800	0.5907982	0.6766989	0.5815974	0.7529489	0.6907388	0.6966749	0.5083483	0.7854089	0.6050484	0.7311061	0.6256995	0.6962564	0.6557200	0.6809001	0.6040795	0.7360390	0.6135234	0.6189769	0.5521287	0.6001729	0.6553519	0.6022453	0.5533774	0.5291232	0.7220195	0.6458794	0.5363448	0.6265518	0.5044542	0.6001862	0.6961243	0.5919928	0.6399076	0.6559313	0.7103751	0.5480457	0.6811742	0.5715724	0.6131118	0.6010736	0.6101392	0.6725398	0.5244506	0.6738182	0.6159634	0.5651217	0.5384682	0.5856727	0.6839227	0.6800295	0.5570767	0.6159635	0.5569611	0.6798028	0.5954586	0.6412291	0.6643675	0.7072818	0.7378226	0.7494065	0.5726390	0.8242474	0.6503525	0.7149654	0.6887845	0.6796293	0.5462614	0.5809334	0.6868796	0.5974522	0.5539256	0.7691328	0.6048522	0.6780984	0.5615594	0.6668375	0.7137177	0.6843180	0.7115984	0.5736361	0.6686286
dicB	0.2876322	0.2494569	0.1999489	0.3144757	0.2323543	0.2304282	0.2446224	0.2440460	0.2762649	0.2115127	0.2443473	0.1914755	0.2166736	0.2392809	0.2456708	0.2358981	0.2437432	0.2195438	0.2328971	0.3000295	0.2080849	0.2497134	0.2898870	0.1948303	0.2252284	0.2474463	0.2644126	0.2525270	0.1792991	0.2076256	0.1968185	0.2528489	0.2392088	0.3503259	0.2914050	0.2096906	0.2869084	0.2604402	0.2388433	0.2630194	0.2420132	0.2275674	0.2796452	0.2645885	0.2399033	0.2691451	0.2799271	0.2665794	0.2428324	0.2856869	0.2341427	0.2514985	0.2431149	0.2850816	0.1677303	0.1412211	0.2764613	0.2470982	0.2683750	0.2685670	0.2604368	0.2685435	0.2723726	0.2133128	0.2923673	0.2370794	0.2282455	0.2547749	0.2170134	0.1749959	0.2729928	0.3002244	0.2100719	0.2272750	0.2762937	0.2097863	0.2389842	0.2568471	0.2698310	0.2137364	0.3058576	0.2426562	0.3620820	0.1646745	0.3404515	0.2129554	0.1945654	0.2029758	0.2385515	0.1995196	0.2419800	0.2216371	0.2480532	0.2479338	0.2524905	0.2263026	0.2165336	0.2366427	0.2327543	0.2985607
dinB	0.2526182	0.2912429	0.3283878	0.4435756	0.2583725	0.3762263	0.3791205	0.2811717	0.2792694	0.2892037	0.3354361	0.3730848	0.2604254	0.3987158	0.4430075	0.2618672	0.4199012	0.2808300	0.3561112	0.2658441	0.3315262	0.3946717	0.3655450	0.3160306	0.2410148	0.2234279	0.2366673	0.3642196	0.2802796	0.3352265	0.2477268	0.3276153	0.2830817	0.3789777	0.3170602	0.3874998	0.2102505	0.3085929	0.2680531	0.4066208	0.4224603	0.2397573	0.3791064	0.3461286	0.3348295	0.2424786	0.2749809	0.3106859	0.3027923	0.3411211	0.2794618	0.2491410	0.3572893	0.3818653	0.3393356	0.2940045	0.4003852	0.2635578	0.4615679	0.3249869	0.3740777	0.3508617	0.3325948	0.3811967	0.3453413	0.3550025	0.3975076	0.3173629	0.3035686	0.3010029	0.3717503	0.3126978	0.2737004	0.2301050	0.2771933	0.2294982	0.2249835	0.3243758	0.3132604	0.3046403	0.4265914	0.2218513	0.3159067	0.3057893	0.1905527	0.4006650	0.2573082	0.2608109	0.2891662	0.2570193	0.3641298	0.3565971	0.2982199	0.3367258	0.2393442	0.2501967	0.2619984	0.3369589	0.2673859	0.2788259
dinD	0.2327045	0.2890091	0.2986314	0.2446877	0.2960763	0.2880367	0.2330238	0.2158043	0.2862187	0.2922803	0.2690850	0.2837284	0.3712922	0.3013465	0.2736544	0.2778511	0.2522557	0.2339359	0.2741349	0.2452418	0.2514840	0.2533005	0.2648399	0.2938244	0.2421166	0.2731601	0.2744815	0.3255054	0.2939523	0.3146551	0.2759470	0.2811055	0.3124785	0.3278916	0.3259218	0.2663527	0.2721201	0.2196390	0.2307023	0.2282604	0.2948136	0.2114644	0.2617997	0.3144174	0.3345691	0.2430150	0.3251822	0.2709170	0.2368991	0.3127019	0.1844478	0.2399009	0.2531426	0.2482833	0.2106086	0.2922418	0.2580177	0.2398061	0.2704539	0.2639070	0.2680053	0.2700290	0.2547128	0.2592239	0.3224110	0.2463204	0.2840710	0.2386522	0.2968322	0.2775811	0.3466953	0.2432180	0.2973668	0.2629316	0.2778270	0.2954603	0.3141758	0.2652922	0.2948035	0.1631799	0.2637124	0.3307674	0.2443823	0.2371181	0.2581815	0.3473833	0.2880774	0.2419524	0.3246786	0.2284290	0.2789207	0.2073108	0.3481719	0.2960302	0.2871965	0.2320155	0.2752317	0.3075606	0.2089863	0.2652859
dinF	0.0137110	0.0371585	0.0217355	0.0253988	0.0180234	0.0315705	0.0300893	0.0197509	0.0479054	0.0276681	0.0246441	0.0224576	0.0272740	0.0298697	0.0249755	0.0197464	0.0249235	0.0263790	0.0550423	0.0380237	0.0159251	0.0334126	0.0273475	0.0235633	0.0246812	0.0243668	0.0138162	0.0226124	0.0287442	0.0200552	0.0174890	0.0296640	0.0145439	0.0331414	0.0258088	0.0124032	0.0321000	0.0168190	0.0358876	0.0410403	0.0314405	0.0533507	0.0435085	0.0172240	0.0260104	0.0143136	0.0226638	0.0167827	0.0411292	0.0160092	0.0396565	0.0178770	0.0158826	0.0174622	0.0538923	0.0204322	0.0267904	0.0172998	0.0727768	0.0263874	0.0263885	0.0282258	0.0316985	0.0250138	0.0219814	0.0300534	0.0320097	0.0234069	0.0237444	0.0216692	0.0337458	0.0387421	0.0231484	0.0194896	0.0135741	0.0248617	0.0185760	0.0354803	0.0334369	0.0478568	0.0307441	0.0340229	0.0278388	0.0439131	0.0351132	0.0183087	0.0184641	0.0170795	0.0311196	0.0253144	0.0157311	0.0449759	0.0310226	0.0150047	0.0266982	0.0324825	0.0215768	0.0216819	0.0276112	0.0260977
